,loss,mae,val_loss,val_mae,learning_rate
0,0.00023736381263006479,0.0045174891129136086,0.00010569699225015938,0.002378791105002165,0.0010000000474974513
1,0.00013460186892189085,0.003351099556311965,0.00012060419248882681,0.003308502258732915,0.0010000000474974513
2,9.95668742689304e-05,0.0029374088626354933,0.00012546812649816275,0.0029165998566895723,0.0010000000474974513
3,7.447310053976253e-05,0.0025896274019032717,0.00011917548545170575,0.002309872768819332,0.0005000000237487257
